Flag ID,Content URL,Platform,Content Type,Rule Name,Rule Version,Status,AI Ruling,AI Confidence,AI Reasoning,Content Source,Timestamp,Context Text,Mismatch,Band,Analyst Notes
6ffc59b8-619e-4c9d-912c-33936bdea09b,https://www.instagram.com/p/CrUOr5SufKv/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.9,"The first mention of the card ""Chase Sapphire Preferred® Card"" does not include the trademark symbol.",Caption/Description,,"Travel hacking can be confusing and time consuming, here are 5 great FREE resources to help! Scroll through to check them all out!
______________________________
First is the Travel Freely app, I absolutely lobe this to help me stay organized. I love that you can add yourself and your other players, as well as separate business cards. It also automatically calculates your 5/24, sends you important date alerts, and more! Check out link in my bio to download.
______________________________
Award Hacker. This is always my first step when planning a trip on points, to see all the possibilities between programs. It also tells you which flexible currencies transfer there! Important to note it only shows you what is possible, and lowest possible price. Actual availability will need to be checked.
______________________________
Awayz is a new website to help with hotel availability search when booking with points. The free version allows you to search for specific days and tells you if there is any points availability, and if so the cost in points as well as cash. I’m loving it so far!
______________________________
Rakuten is well known as a cash back app, but did you know you could earn thousands of Membership Rewards instead? If you have a MR earning card, make the switch on the website right now!
______________________________
Last but not least, I love free learning opportunities. I drive to and from work listening to podcasts, and my favorite is @geobreezetravel Podcast. Julia brings on different travel hacking enthusiasts and releases a new episode each week!
——————————————————
Do you use any of these? Or have any more you like? Comment below!
•
•
#travel #travelhacks #travelhacking #travelresources #travelhacking101 #travelhacker #pointsandmiles",,0.90-0.99,
f6c7cf60-5ebd-4de3-9d7c-3bcec21f6307,https://www.instagram.com/p/CuUzKRBReB3/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The first mention of ""UR"" refers to Ultimate Rewards points, which are earned with the Chase Sapphire Preferred® Card. The first mention of the card name must be the full card name with trademark.",Image,,"Florence: Il Tornabuoni - 1 Night 29,000 UR transferred to Hyatt Cash cost at that time $680",,0.90-0.99,
8182d7df-0ba6-46fc-8ae7-4a0adbf14b07,https://www.tiktok.com/@dinkswithadog/video/7481470268444118303,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The first mention of the card includes the full name ""Chase Sapphire Reserve®"".",Caption/Description,,This US bank credit card might be going away and is the best everyday credit card you need in your Wallet. Get it now or you won’t be able to get it at all. #miles #creditcard #pointsandmiles #finance,,0.90-0.99,
de5b9da9-da21-4e79-bbaa-13ea9d9e47c4,https://www.tiktok.com/@dinkswithadog/video/7481470268444118303,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card is ""US bank credit card"" which does not contain the full card name with trademark symbols.",Caption/Description,,This US bank credit card might be going away and is the best everyday credit card you need in your Wallet. Get it now or you won’t be able to get it at all. #miles #creditcard #pointsandmiles #finance,,0.90-0.99,
952dba1b-8d7f-4a10-b661-6e19dd452499,https://www.tiktok.com/@pointsdadtravels/video/7496723773123579167,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The first mention of the card is ""Chase Sapphire Reserve®"" which includes the full card name and trademark symbol.",Caption/Description,,What are your Chase Ultimate Reward points worth??,,0.90-0.99,
e13c3e5b-c734-48c8-b9b2-402ee9c643f4,https://www.instagram.com/p/CuUzKRBReB3/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.9,"The card name ""Chase Sapphire Preferred® Card"" is not mentioned in full with the trademark symbol on its first mention in the image. The first mention of a related term is ""UR points"" which refers to Ultimate Rewards points.",Image,,"1.) Paris: Hyatt Regency Etoile
4 Nights (3@18k, 1@15k)
69,000 UR points transferred to Hyatt
Cash cost at that time $1,592.25",,0.90-0.99,
0afc625f-5164-49d4-a6b1-b2bb910f0c35,https://www.tiktok.com/@sethsrandomtips/video/7501075951736884510,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,The rule requires that the first mention of the card name be the full card name with trademark symbols. The caption does not mention the card name at all.,Caption/Description,,"my favorite travel hack recently, helps your posture and your hands! #travelhack #traveltiktok #posture #greenscreen",,0.90-0.99,
fabce50c-77fe-4337-abd0-081ce5257971,https://www.tiktok.com/@sethsrandomtips/video/7501075951736884510,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the product ""Chase Sapphire Preferred® Card"" is missing the trademark symbol.",Caption/Description,,"my favorite travel hack recently, helps your posture and your hands! #travelhack #traveltiktok #posture #greenscreen",,0.90-0.99,
89bdda2e-93a5-4dc7-93bf-9b7e6bf8eb6a,https://www.youtube.com/watch?v=ujiUmVS7ARo,YOUTUBE,YouTube Video,Unknown Rule,,PENDING,violation,0.93,The content is missing a disclaimer about advertising partnership with Chase.,Caption/Description,,Advertiser Disclosure: Some of the card links and other products that appear on this website are from companies which 10xTravel will earn an affiliate commission.,,0.90-0.99,Unknown Rule
95d0af4a-53b0-4742-b598-45de060579da,https://www.instagram.com/p/CuUzKRBReB3/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.95,"The card ""Chase Ink Business Preferred® Credit Card"" is referenced in the description but the image lists ""Ink Cash"" and ""Ink Unlimited."" The image does not contain the full card name with trademark symbol.",Image,,"Cards Used
Ink Cash
Ink Unlimited",,0.90-0.99,
11b17289-af7b-4dd3-93be-3ad8e181ec24,https://www.tiktok.com/@sethsrandomtips/video/7500807799300001055,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card in the description is ""Chase"" without the full name and trademark symbol.",Caption/Description,,Replying to @vibe4soul How to use the Chase Doordash Credit! #chase #doordash #tips,,0.90-0.99,
ccee24c3-c339-4e01-9dba-5be588ca91ff,https://www.tiktok.com/@sethsrandomtips/video/7501075951736884510,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,1.0,No mention of the card product.,Video,,,,1.00,Violation with blank context
6508c48d-4b3f-4da1-b57a-afd1d8310ac7,https://www.instagram.com/p/CrUOr5SufKv/,instagram,Sidecar,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The card name ""Chase Ink Business Preferred® Credit Card"" is not mentioned with the trademark symbol in the first mention. The first mention is implied via the reference to business cards.",Caption/Description,,"Travel hacking can be confusing and time consuming, here are 5 great FREE resources to help! Scroll through to check them all out!
______________________________
First is the Travel Freely app, I absolutely lobe this to help me stay organized. I love that you can add yourself and your other players, as well as separate business cards. It also automatically calculates your 5/24, sends you important date alerts, and more! Check out link in my bio to download.",,0.90-0.99,
5932e279-d936-4b0e-9217-3edc73e4d9b7,https://www.tiktok.com/@sethsrandomtips/video/7500807799300001055,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule states that the first mention of the card name requires the full card name with trademark symbols. The caption mentions ""Chase"" but not the full card name ""Chase Sapphire Preferred® Card"".",Caption/Description,,Replying to @vibe4soul How to use the Chase Doordash Credit! #chase #doordash #tips,,0.90-0.99,
099aa9ed-f667-4d23-a507-2fb9ed7b0cfb,https://www.tiktok.com/@dinkswithadog/video/7481470268444118303,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card in the description caption is ""This US bank credit card"". The rule states that the first mention requires the full card name with trademark symbols, which is ""Chase Ink Business Preferred® Credit Card"". Therefore, the rule is violated.",Caption/Description,,This US bank credit card might be going away and is the best everyday credit card you need in your Wallet.,,0.90-0.99,
71185bfc-c517-44f9-8d78-70637ad6dadc,https://www.youtube.com/watch?v=ujiUmVS7ARo,YOUTUBE,YouTube Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"First mention of credit card in the description does not use the full name with trademark symbol. However, the context is about credit cards in general, so this is not a violation.",Caption/Description,,"They also cover how to access airport lounges using points, elite status, or premium travel credit cards.",,0.90-0.99,
3e96a14f-0402-4ffd-9df8-0d0acc092458,https://www.instagram.com/p/DFHDK9TRIxe/,instagram,Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The first mention of the card is ""Chase Sapphire Reserve®"" which includes the full card name with trademark symbol.",Caption/Description,,I have A LOT of credit cards. But no credit card debt. I strategically open & use cards to earn points & miles for free travel. People assume this must be killing my credit score. I have an 830.,,0.90-0.99,
5f8a50be-90f7-478e-a3a6-aaf53107b9a6,https://www.instagram.com/p/DFHDK9TRIxe/,instagram,Video,Card Name Precision Rule,1.0,PENDING,compliant,0.93,"The first mention of the product is ""Chase Sapphire Preferred® Card"" which includes the trademark symbol and is the full name.",Caption/Description,,I have A LOT of credit cards. But no credit card debt. I strategically open & use cards to earn points & miles for free travel. People assume this must be killing my credit score. I have an 830.,,0.90-0.99,
3c8b2d09-84db-486a-b527-ab2a1d8e3400,https://www.tiktok.com/@dinkswithadog/video/7493366856812645663,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.69,"The video mentions a 100,000 point bonus offer with the Chase Sapphire Preferred® Card, but the spending requirement and timeline are not specified. Therefore, it's a tentative violation.",Video,,"""three ways I would use my 100,000 point Chase Sapphire Preferred signup bonus."" 00:00:00-00:00:03",,0.50-0.69,
f1b72a57-3f4f-4a18-91cd-4043e6f60f23,https://www.tiktok.com/@dinkswithadog/video/7493366856812645663,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.9,"The video mentions a 100,000 point sign-up bonus for the Chase Sapphire Preferred® card. This is being used to promote travel options for that card and although the image associated with the offer is of the Chase Sapphire Preferred®, the speaker says ""remember if you want to sign up for the card"" indicating that the offer is being used to promote the Chase Sapphire Reserve®. The video does not state the spending requirement or the timeline required to get the 100,000 bonus points, making the offer incomplete. Thus, this rule is violated.",Video,,"""three ways I would use my 100,000 point Chase Sapphire Preferred sign up bonus"" [00:00:01-00:00:03]",,0.90-0.99,
5dc16adf-49f9-497d-8872-f9d1b88bb4f6,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The first mention of the card name is ""Chase Sapphire Preferred credit card"" but it is missing the trademark symbol.",Caption/Description,,When you sign up for the Chase Sapphire Preferred credit card through Rakuten!,,0.90-0.99,
2000a6ca-d8fd-4def-bec4-b9556b539b5e,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.93,"The text mentions ""100,000 Chase Ultimate Rewards points"" which seems to be part of a welcome offer. However, the spending requirement and timeline are missing, which violates the rule.",Caption/Description,,"HUGE double dipping opportunity: 100,000 Chase Ultimate Rewards points",,0.90-0.99,
e64686a5-1e57-45c7-96cd-be26ea7668ae,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,1.0,"The caption does not mention the Chase Sapphire Reserve card name, so this rule is not applicable.",Caption/Description,,"HUGE double dipping opportunity: 100,000 Chase Ultimate Rewards points + 30,000 American Express Membership Rewards points When you sign up for the Chase Sapphire Preferred credit card through Rakuten!",,1.00,
0e314fd6-7c7c-4516-a5b4-239bd0bfe201,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,compliant,1.0,"The caption does not contain any marketing bullets for the Chase Sapphire Reserve, so this rule is not applicable.",Caption/Description,,"HUGE double dipping opportunity: 100,000 Chase Ultimate Rewards points + 30,000 American Express Membership Rewards points When you sign up for the Chase Sapphire Preferred credit card through Rakuten!",,1.00,
f6dbc571-f95d-495e-8fac-11bf5fca59e0,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,compliant,1.0,"The caption mentions a welcome offer for the Chase Sapphire Preferred, not the Chase Sapphire Reserve. Thus, this rule is not applicable.",Caption/Description,,"HUGE double dipping opportunity: 100,000 Chase Ultimate Rewards points + 30,000 American Express Membership Rewards points When you sign up for the Chase Sapphire Preferred credit card through Rakuten!",,1.00,
9506c675-5ccb-4241-a123-460ca1e547a9,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,compliant,1.0,"The caption does not mention the annual fee for the Chase Sapphire Reserve, so this rule is not applicable.",Caption/Description,,"HUGE double dipping opportunity: 100,000 Chase Ultimate Rewards points + 30,000 American Express Membership Rewards points When you sign up for the Chase Sapphire Preferred credit card through Rakuten!",,1.00,
8127ea37-b296-4a6f-b972-6ef61e688608,https://www.instagram.com/p/CsmENDTOFh7/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The card name ""Chase Sapphire Reserve®"" is not mentioned in the caption. The rule requires the first mention of the card name to be the full name with trademark symbol.",Caption/Description,,"⭐️ Thanks for featuring me in your article @aarp ! I love introducing the concept of points and miles to a new audience! Check out the article using the link in my profile👆
⠀⠀⠀⠀⠀⠀⠀⠀⠀
🤓 Random fact: Did you know that anyone 18 and older can join AARP and take advantage of their long list of discounts! 🤯 Their website and magazine are great resources for all kinds of valuable info as well!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
✅ Follow @aunt.kara for money mindset content and learn how to travel more for less!",,0.90-0.99,
b78ebe43-d66f-4617-8c47-239599a82240,https://www.instagram.com/p/C9udUyqRzc9/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,1.0,No card names are mentioned in the video.,Video,,,,1.00,Violation with blank context
b8295517-b495-4062-a7d0-ea9de3e1275d,https://www.instagram.com/p/C9udUyqRzc9/,instagram,Video,Marketing Bullet Verbatim Rule,1.0,PENDING,violation,1.0,No marketing bullets are mentioned in the video.,Video,,,,1.00,Violation with blank context
90ab2e5c-5da3-41d4-940e-08b5c40fb8a3,https://www.instagram.com/p/C9udUyqRzc9/,instagram,Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,1.0,No welcome offer is mentioned in the video.,Video,,,,1.00,Violation with blank context
41d3d609-2b99-4ed6-af1c-8e0383d2a7dd,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,1.0,Video does not discuss a welcome offer for the Chase Sapphire Reserve card.,Video,,"The video mentions welcome offers for the Chase Sapphire Preferred and other Chase cards, but not the Reserve.",,1.00,
cd4698b0-2e2b-463f-a6be-66474981c8ec,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,compliant,1.0,"The card name ""Chase Ink Business Preferred® Credit Card"" is not mentioned.",Caption/Description,,"HUGE double dipping opportunity:

100,000 Chase Ultimate Rewards points
+
30,000 American Express Membership Rewards points

When you sign up for the Chase Sapphire Preferred credit card through Rakuten!

#chase #chasesapphirepreferred #chaseultimaterewardpoints #rakuten #amex #americanexpress #creditcards #creditcardtips #points #miles #pointsandmiles",,1.00,
b857ab9d-e1e7-49ab-afbf-5f455cce5138,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Marketing Bullet Verbatim Rule,1.0,PENDING,compliant,1.0,No marketing bullets for Chase Ink Business Preferred® Credit Card are stated.,Caption/Description,,"HUGE double dipping opportunity:

100,000 Chase Ultimate Rewards points
+
30,000 American Express Membership Rewards points

When you sign up for the Chase Sapphire Preferred credit card through Rakuten!

#chase #chasesapphirepreferred #chaseultimaterewardpoints #rakuten #amex #americanexpress #creditcards #creditcardtips #points #miles #pointsandmiles",,1.00,
78b8657e-c811-4481-82cb-3843dbbaf307,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,compliant,1.0,The annual fee is not mentioned.,Caption/Description,,"HUGE double dipping opportunity:

100,000 Chase Ultimate Rewards points
+
30,000 American Express Membership Rewards points

When you sign up for the Chase Sapphire Preferred credit card through Rakuten!

#chase #chasesapphirepreferred #chaseultimaterewardpoints #rakuten #amex #americanexpress #creditcards #creditcardtips #points #miles #pointsandmiles",,1.00,
03ce86a8-276d-47d5-86c2-2afc6592f616,https://www.tiktok.com/@pointsdadtravels/video/7501143330454064426,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,compliant,1.0,"The content is about Chase Sapphire Preferred, not Chase Ink Business Preferred, so the rule is not applicable.",Caption/Description,,"HUGE double dipping opportunity:

100,000 Chase Ultimate Rewards points
+
30,000 American Express Membership Rewards points

When you sign up for the Chase Sapphire Preferred credit card through Rakuten!

#chase #chasesapphirepreferred #chaseultimaterewardpoints #rakuten #amex #americanexpress #creditcards #creditcardtips #points #miles #pointsandmiles",,1.00,
caa4ead3-218c-41ac-a677-16cd9f718ab8,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Welcome Offer Accuracy Rule,1.0,PENDING,violation,0.95,"The video mentions 100,000 bonus points related to Chase Sapphire Reserve, but does not provide any details about spending requirements or timeline.",Video,,"...""60,000 bonus points""",,0.90-0.99,
25395e33-36a6-463f-8cf7-35f6060ce4dc,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Card Name Precision Rule,1.0,PENDING,violation,0.95,The video mentions Chase Sapphire Reserve but does not use the trademark symbol for the first mention.,Video,,"""...Sapphire Reserve® credit card.""",,0.90-0.99,
5cae992b-7a92-4a12-8493-6bd11c85e109,https://www.tiktok.com/@dinkswithadog/video/7491522593493880110,tiktok,TikTok Video,Annual Fee Transparency Rule,1.0,PENDING,compliant,0.95,The video shows the annual fee when it shows the chase sapphire reserve card.,Video,,"""...$550 Annual Fee""",,0.90-0.99,
34ba50a8-af9e-400b-bac2-25cc02b84ffa,https://www.instagram.com/p/C9udUyqRzc9/,instagram,Video,Card Name Precision Rule,1.0,PENDING,violation,0.93,"The rule requires that the first mention of the card name must be the full card name with trademark symbols. The product mentioned in the description is ""Chase Sapphire Reserve®"". This is the first mention, and it includes the full name and trademark symbol, so it is compliant. However, there are no mentions of the card, so it is still a violation.",Caption/Description,,"I’m glad you’re here👋
I hope you’re finding value in my account!
If you want to know more about me, just say so! 😊",,0.90-0.99,
926de774-8a60-4ab5-9e7a-3bcc4b111018,https://www.youtube.com/watch?v=fUujZ7KCnVM,YOUTUBE,YouTube Video,Unknown Rule,,PENDING,compliant,1.0,"The rule requires a disclaimer about advertising partnership with Chase, but this content is not on a channel associated with Chase.",Caption/Description,,"Advertiser Disclosure: This site is part of an affiliate sales network and receives compensation for sending traffic to partner sites, such as CreditCards.com. This compensation may impact how and where links appear on this site. This site does not include all financial companies or all available financial offers.",,1.00,Unknown Rule
97a1f86e-adbc-4ba5-a4a0-2b925d5b13ae,https://www.youtube.com/watch?v=fUujZ7KCnVM,YOUTUBE,YouTube Video,Card Name Precision Rule,1.0,PENDING,compliant,1.0,"The title does not mention the Chase Ink Business Preferred® Credit Card. Therefore, this rule is not applicable.",Caption/Description,,AVEN CARD: What You NEED to Know BEFORE Applying,,1.00,
cfecca19-be7c-47b4-b27e-8087e309e4ca,https://www.youtube.com/watch?v=fUujZ7KCnVM,YOUTUBE,YouTube Video,Card Name Precision Rule,1.0,PENDING,compliant,1.0,"The description does not mention the Chase Ink Business Preferred® Credit Card. Therefore, this rule is not applicable.",Video Description,,"Line sizes up to $250,000, no annual fee, 2% Unlimited Cashback, cancel anytime. Aven: The Home Equity Credit Card.

Mortgage Cashback: Make at least $4,000 of eligible purchases with the Aven Homecard during the first three statement periods to earn points on your mortgage payment. Customer is required to confirm their mortgage payment with Plaid. One half point per $1 spent on mortgage payments confirmed by Aven through Plaid, up to a maximum of Ten Thousand (10,000) points (equivalent to $200) each calendar year. Limited to one mortgage payment per property, per month. Upon reaching $4,000 in eligible purchases in the first three periods, a customer will be able to redeem the points from their mortgage payments. Otherwise, the customer will not receive points for mortgage payments and will no longer be eligible to receive Points for mortgage payments moving forward. One point per $1 spent on Net Eligible Purchases made with the Aven Homecard. Balance Transfers and Cash Out transactions are not eligible. For Terms & Conditions refer to https://www.aven.com/public/docs/Mort...

Learn more and apply at https://www.aven.com/.

Aven sponsored this video and provided compensation in exchange for the reviewer’s truthful opinion. Please review terms and conditions for additional information. APR range is 7.49 - 14.99% as of February 2025. Some of the offers in this video may no longer be available.

Aven Financial, Inc. dba Aven or ""AvenCard"" (in AR, ID, and PA), 548 Market St #99555, San Francisco, CA 94104. NMLS # 2042345. Subject to credit approval. Certain terms and conditions may apply, may vary by applicant and are subject to change. Limited to certain states - see aven.com/licenses for details. All relevant disclosures for this video are included at aven.com/#disclosures. Line sizes may vary by state. The Aven Card is issued by Coastal Community Bank, pursuant to a license from Visa U.S.A., Inc. Aven accounts are made by Coastal Community Bank, Member FDIC. Equal Housing Lender. NMLS #462289 (www.nmlsconsumeraccess.org) #aven #avencard #avenreviews #avenheloc #helocopter #ad #sponsorship

Advertiser Disclosure: This site is part of an affiliate sales network and receives compensation for sending traffic to partner sites, such as CreditCards.com. This compensation may impact how and where links appear on this site. This site does not include all financial companies or all available financial offers.

CREDIT CARD LINKS
💥 Aven Card: https://www.aven.com/
🚨 Get Credit Card ALERTS: https://markscreditcards.com/offeralerts
💳 View Credit Card OFFERS: https://markscreditcards.com/offers
📱 MaxRewards - Manage your cards (promo code = markr): https://markscreditcards.com/maxrewards

EARN CASH or AMEX POINTS!
🛍️ Rakuten: https://markscreditcards.com/rakuten

BANK ACCOUNT LINKS
🏦 Top Bank Accounts: https://markscreditcards.com/bankacco...
💵 SoFi (Get $300+):  https://markscreditcards.com/sofibanking

INVESTING ACCOUNT LINKS
📊 Top Investing Accounts:  https://markscreditcards.com/investin...",,1.00,
